algorithm,size,scenario,iteration,time_ms
intro,500000,sorted_95,85,25.6537
intro,500000,sorted_95,86,34.3094
intro,500000,sorted_95,87,38.6731
intro,500000,sorted_95,88,30.1115
intro,500000,sorted_95,89,27.0566
intro,500000,sorted_95,90,34.9949
intro,500000,sorted_95,91,39.9198
intro,500000,sorted_95,92,26.4931
intro,500000,sorted_95,93,44.1887
intro,500000,sorted_95,94,33.2932
intro,500000,sorted_95,95,29.1682
intro,500000,sorted_95,96,31.0841
intro,500000,sorted_95,97,39.995
intro,500000,sorted_95,98,27.0798
intro,500000,sorted_95,99,36.1105
merge,500000,sorted_99,0,13.5432
merge,500000,sorted_99,1,12.991
merge,500000,sorted_99,2,12.5722
merge,500000,sorted_99,3,12.7114
merge,500000,sorted_99,4,12.6036
merge,500000,sorted_99,5,12.4538
merge,500000,sorted_99,6,12.2085
merge,500000,sorted_99,7,12.2156
merge,500000,sorted_99,8,12.7255
merge,500000,sorted_99,9,12.2956
merge,500000,sorted_99,10,12.0787
merge,500000,sorted_99,11,12.484
merge,500000,sorted_99,12,12.2544
merge,500000,sorted_99,13,12.2421
merge,500000,sorted_99,14,12.8391
merge,500000,sorted_99,15,12.1658
merge,500000,sorted_99,16,12.5247
merge,500000,sorted_99,17,12.899
merge,500000,sorted_99,18,13.2818
merge,500000,sorted_99,19,12.2781
merge,500000,sorted_99,20,12.7283
merge,500000,sorted_99,21,13.3031
merge,500000,sorted_99,22,12.3872
merge,500000,sorted_99,23,12.2245
merge,500000,sorted_99,24,12.1772
merge,500000,sorted_99,25,12.5904
merge,500000,sorted_99,26,12.6239
merge,500000,sorted_99,27,13.8647
merge,500000,sorted_99,28,12.2569
merge,500000,sorted_99,29,12.4165
merge,500000,sorted_99,30,12.3174
merge,500000,sorted_99,31,12.3384
merge,500000,sorted_99,32,12.4336
merge,500000,sorted_99,33,12.4957
merge,500000,sorted_99,34,12.3604
merge,500000,sorted_99,35,12.2191
merge,500000,sorted_99,36,13.6302
merge,500000,sorted_99,37,12.5753
merge,500000,sorted_99,38,12.8343
merge,500000,sorted_99,39,12.5976
merge,500000,sorted_99,40,12.3312
merge,500000,sorted_99,41,12.3755
merge,500000,sorted_99,42,12.4416
merge,500000,sorted_99,43,12.2371
merge,500000,sorted_99,44,13.5888
merge,500000,sorted_99,45,12.9189
merge,500000,sorted_99,46,12.4905
merge,500000,sorted_99,47,12.4104
merge,500000,sorted_99,48,12.2286
merge,500000,sorted_99,49,12.2971
merge,500000,sorted_99,50,12.4513
merge,500000,sorted_99,51,12.4989
merge,500000,sorted_99,52,13.6753
merge,500000,sorted_99,53,14.7914
merge,500000,sorted_99,54,14.2703
merge,500000,sorted_99,55,14.935
merge,500000,sorted_99,56,14.1924
merge,500000,sorted_99,57,13.0286
merge,500000,sorted_99,58,12.4571
merge,500000,sorted_99,59,12.6222
merge,500000,sorted_99,60,12.1778
merge,500000,sorted_99,61,12.335
merge,500000,sorted_99,62,12.3966
merge,500000,sorted_99,63,12.4057
merge,500000,sorted_99,64,12.59
merge,500000,sorted_99,65,12.5644
merge,500000,sorted_99,66,12.725
merge,500000,sorted_99,67,12.1985
merge,500000,sorted_99,68,12.4971
merge,500000,sorted_99,69,12.3459
merge,500000,sorted_99,70,12.1434
merge,500000,sorted_99,71,13.6405
merge,500000,sorted_99,72,12.4429
merge,500000,sorted_99,73,13.1597
merge,500000,sorted_99,74,12.6639
merge,500000,sorted_99,75,13.1657
merge,500000,sorted_99,76,13.3625
merge,500000,sorted_99,77,12.5666
merge,500000,sorted_99,78,12.3292
merge,500000,sorted_99,79,12.4822
merge,500000,sorted_99,80,13.1925
merge,500000,sorted_99,81,12.4666
merge,500000,sorted_99,82,12.353
merge,500000,sorted_99,83,12.2255
merge,500000,sorted_99,84,12.4793
merge,500000,sorted_99,85,12.3849
merge,500000,sorted_99,86,12.4131
merge,500000,sorted_99,87,12.3042
merge,500000,sorted_99,88,13.8765
merge,500000,sorted_99,89,12.2016
merge,500000,sorted_99,90,12.3593
merge,500000,sorted_99,91,12.4861
merge,500000,sorted_99,92,12.4328
merge,500000,sorted_99,93,12.3293
merge,500000,sorted_99,94,12.7186
merge,500000,sorted_99,95,12.4022
merge,500000,sorted_99,96,12.5392
merge,500000,sorted_99,97,13.4468
merge,500000,sorted_99,98,12.691
merge,500000,sorted_99,99,12.3787
quick_med3,500000,sorted_99,0,59.261
quick_med3,500000,sorted_99,1,75.9747
quick_med3,500000,sorted_99,2,74.815
quick_med3,500000,sorted_99,3,130.203
quick_med3,500000,sorted_99,4,51.071
quick_med3,500000,sorted_99,5,52.4052
quick_med3,500000,sorted_99,6,87.2717
quick_med3,500000,sorted_99,7,133.495
quick_med3,500000,sorted_99,8,87.0806
quick_med3,500000,sorted_99,9,79.1594
quick_med3,500000,sorted_99,10,52.7683
quick_med3,500000,sorted_99,11,54.1381
quick_med3,500000,sorted_99,12,149.384
quick_med3,500000,sorted_99,13,65.7869
quick_med3,500000,sorted_99,14,57.621
quick_med3,500000,sorted_99,15,64.3402
quick_med3,500000,sorted_99,16,75.2986
quick_med3,500000,sorted_99,17,73.3469
quick_med3,500000,sorted_99,18,59.2158
quick_med3,500000,sorted_99,19,78.2523
quick_med3,500000,sorted_99,20,63.2792
quick_med3,500000,sorted_99,21,134.52
quick_med3,500000,sorted_99,22,64.1649
quick_med3,500000,sorted_99,23,55.4524
quick_med3,500000,sorted_99,24,63.031
quick_med3,500000,sorted_99,25,88.3569
quick_med3,500000,sorted_99,26,63.724
quick_med3,500000,sorted_99,27,93.0735
quick_med3,500000,sorted_99,28,67.2366
quick_med3,500000,sorted_99,29,79.1929
quick_med3,500000,sorted_99,30,55.1363
quick_med3,500000,sorted_99,31,85.8051
quick_med3,500000,sorted_99,32,53.898
quick_med3,500000,sorted_99,33,64.2084
quick_med3,500000,sorted_99,34,61.0006
quick_med3,500000,sorted_99,35,123.819
quick_med3,500000,sorted_99,36,104.385
quick_med3,500000,sorted_99,37,125.605
quick_med3,500000,sorted_99,38,87.0957
quick_med3,500000,sorted_99,39,54.9757
quick_med3,500000,sorted_99,40,160.916
quick_med3,500000,sorted_99,41,135.05
quick_med3,500000,sorted_99,42,53.3856
quick_med3,500000,sorted_99,43,50.3055
quick_med3,500000,sorted_99,44,53.4982
quick_med3,500000,sorted_99,45,68.7002
quick_med3,500000,sorted_99,46,80.1133
quick_med3,500000,sorted_99,47,60.9021
quick_med3,500000,sorted_99,48,71.9812
quick_med3,500000,sorted_99,49,105.396
quick_med3,500000,sorted_99,50,83.1226
quick_med3,500000,sorted_99,51,164.111
quick_med3,500000,sorted_99,52,117.761
quick_med3,500000,sorted_99,53,52.8268
quick_med3,500000,sorted_99,54,71.7711
quick_med3,500000,sorted_99,55,50.6623
quick_med3,500000,sorted_99,56,59.2832
quick_med3,500000,sorted_99,57,71.226
quick_med3,500000,sorted_99,58,58.8672
quick_med3,500000,sorted_99,59,72.3563
quick_med3,500000,sorted_99,60,58.6082
quick_med3,500000,sorted_99,61,61.7353
quick_med3,500000,sorted_99,62,64.1892
quick_med3,500000,sorted_99,63,136.909
quick_med3,500000,sorted_99,64,92.9319
quick_med3,500000,sorted_99,65,52.3623
quick_med3,500000,sorted_99,66,84.4759
quick_med3,500000,sorted_99,67,66.4894
quick_med3,500000,sorted_99,68,67.9055
quick_med3,500000,sorted_99,69,135.55
quick_med3,500000,sorted_99,70,79.8638
quick_med3,500000,sorted_99,71,71.6142
quick_med3,500000,sorted_99,72,51.5807
quick_med3,500000,sorted_99,73,79.2095
quick_med3,500000,sorted_99,74,88.198
quick_med3,500000,sorted_99,75,60.4773
quick_med3,500000,sorted_99,76,54.8562
quick_med3,500000,sorted_99,77,88.3673
quick_med3,500000,sorted_99,78,55.641
quick_med3,500000,sorted_99,79,257.06
quick_med3,500000,sorted_99,80,55.5352
quick_med3,500000,sorted_99,81,138.22
quick_med3,500000,sorted_99,82,59.6143
quick_med3,500000,sorted_99,83,68.9218
quick_med3,500000,sorted_99,84,54.4604
quick_med3,500000,sorted_99,85,66.0421
quick_med3,500000,sorted_99,86,79.2886
quick_med3,500000,sorted_99,87,54.981
quick_med3,500000,sorted_99,88,53.9925
quick_med3,500000,sorted_99,89,106.043
quick_med3,500000,sorted_99,90,55.8246
quick_med3,500000,sorted_99,91,86.669
quick_med3,500000,sorted_99,92,90.9262
quick_med3,500000,sorted_99,93,137.724
quick_med3,500000,sorted_99,94,180.084
quick_med3,500000,sorted_99,95,79.3865
quick_med3,500000,sorted_99,96,60.9487
quick_med3,500000,sorted_99,97,52.8725
quick_med3,500000,sorted_99,98,79.9665
quick_med3,500000,sorted_99,99,58.6132
intro,500000,sorted_99,0,47.8611
intro,500000,sorted_99,1,47.7315
intro,500000,sorted_99,2,46.2907
intro,500000,sorted_99,3,49.1412
intro,500000,sorted_99,4,42.2239
intro,500000,sorted_99,5,42.8274
intro,500000,sorted_99,6,47.249
intro,500000,sorted_99,7,48.6788
intro,500000,sorted_99,8,47.3004
intro,500000,sorted_99,9,47.7079
intro,500000,sorted_99,10,42.3983
intro,500000,sorted_99,11,42.3986
intro,500000,sorted_99,12,45.9584
intro,500000,sorted_99,13,43.7331
intro,500000,sorted_99,14,42.8474
intro,500000,sorted_99,15,44.0807
intro,500000,sorted_99,16,44.824
intro,500000,sorted_99,17,44.7416
intro,500000,sorted_99,18,42.08
intro,500000,sorted_99,19,46.3165
intro,500000,sorted_99,20,43.3964
intro,500000,sorted_99,21,46.9929
intro,500000,sorted_99,22,44.8181
intro,500000,sorted_99,23,42.6692
intro,500000,sorted_99,24,45.097
intro,500000,sorted_99,25,46.5649
intro,500000,sorted_99,26,44.7228
intro,500000,sorted_99,27,46.6234
intro,500000,sorted_99,28,44.4848
intro,500000,sorted_99,29,45.7534
intro,500000,sorted_99,30,42.5564
intro,500000,sorted_99,31,44.7139
intro,500000,sorted_99,32,43.2385
intro,500000,sorted_99,33,42.8591
intro,500000,sorted_99,34,43.0604
intro,500000,sorted_99,35,48.3392
intro,500000,sorted_99,36,48.9163
intro,500000,sorted_99,37,51.3232
intro,500000,sorted_99,38,45.6273
intro,500000,sorted_99,39,45.3688
intro,500000,sorted_99,40,49.7902
intro,500000,sorted_99,41,48.3681
intro,500000,sorted_99,42,44.1314
intro,500000,sorted_99,43,40.7305
intro,500000,sorted_99,44,45.9458
intro,500000,sorted_99,45,188.132
intro,500000,sorted_99,46,77.2693
intro,500000,sorted_99,47,71.0185
intro,500000,sorted_99,48,48.3341
intro,500000,sorted_99,49,100.921
intro,500000,sorted_99,50,80.936
intro,500000,sorted_99,51,119.477
intro,500000,sorted_99,52,109.843
intro,500000,sorted_99,53,43.0497
intro,500000,sorted_99,54,46.775
intro,500000,sorted_99,55,42.0476
intro,500000,sorted_99,56,43.9236
intro,500000,sorted_99,57,45.6808
intro,500000,sorted_99,58,116.373
intro,500000,sorted_99,59,59.4604
intro,500000,sorted_99,60,65.026
intro,500000,sorted_99,61,139.963
intro,500000,sorted_99,62,79.9589
intro,500000,sorted_99,63,57.6735
intro,500000,sorted_99,64,48.6607
intro,500000,sorted_99,65,42.8628
intro,500000,sorted_99,66,48.2149
intro,500000,sorted_99,67,43.2381
intro,500000,sorted_99,68,45.5073
intro,500000,sorted_99,69,49.5852
intro,500000,sorted_99,70,49.1531
intro,500000,sorted_99,71,47.3604
intro,500000,sorted_99,72,45.1214
intro,500000,sorted_99,73,49.287
intro,500000,sorted_99,74,49.2519
intro,500000,sorted_99,75,47.3425
intro,500000,sorted_99,76,46.7156
intro,500000,sorted_99,77,51.3859
intro,500000,sorted_99,78,50.5594
intro,500000,sorted_99,79,56.3406
intro,500000,sorted_99,80,48.0718
intro,500000,sorted_99,81,54.2283
intro,500000,sorted_99,82,49.1519
intro,500000,sorted_99,83,48.434
intro,500000,sorted_99,84,46.04
intro,500000,sorted_99,85,49.0138
intro,500000,sorted_99,86,46.3432
intro,500000,sorted_99,87,41.5799
intro,500000,sorted_99,88,41.133
intro,500000,sorted_99,89,44.1752
intro,500000,sorted_99,90,43.0529
intro,500000,sorted_99,91,45.9437
intro,500000,sorted_99,92,45.254
intro,500000,sorted_99,93,46.9478
intro,500000,sorted_99,94,48.2742
intro,500000,sorted_99,95,44.9415
intro,500000,sorted_99,96,41.6507
intro,500000,sorted_99,97,41.3316
intro,500000,sorted_99,98,43.7691
intro,500000,sorted_99,99,41.4847
merge,500000,sorted_99_7,0,13.5018
merge,500000,sorted_99_7,1,12.3609
merge,500000,sorted_99_7,2,13.1737
merge,500000,sorted_99_7,3,12.9904
merge,500000,sorted_99_7,4,12.4198
merge,500000,sorted_99_7,5,12.5366
merge,500000,sorted_99_7,6,13.202
merge,500000,sorted_99_7,7,12.9175
merge,500000,sorted_99_7,8,13.0806
merge,500000,sorted_99_7,9,13.8497
merge,500000,sorted_99_7,10,12.611
merge,500000,sorted_99_7,11,12.546
merge,500000,sorted_99_7,12,13.0464
merge,500000,sorted_99_7,13,12.9014
merge,500000,sorted_99_7,14,12.8039
merge,500000,sorted_99_7,15,14.0506
merge,500000,sorted_99_7,16,12.653
merge,500000,sorted_99_7,17,13.5194
merge,500000,sorted_99_7,18,13.1666
merge,500000,sorted_99_7,19,12.478
merge,500000,sorted_99_7,20,12.4218
merge,500000,sorted_99_7,21,12.7746
merge,500000,sorted_99_7,22,13.1726
merge,500000,sorted_99_7,23,13.0011
merge,500000,sorted_99_7,24,12.3788
merge,500000,sorted_99_7,25,13.6379
merge,500000,sorted_99_7,26,13.3246
merge,500000,sorted_99_7,27,13.0205
merge,500000,sorted_99_7,28,13.0941
merge,500000,sorted_99_7,29,12.7405
merge,500000,sorted_99_7,30,12.3075
merge,500000,sorted_99_7,31,13.8811
merge,500000,sorted_99_7,32,12.3232
merge,500000,sorted_99_7,33,12.378
merge,500000,sorted_99_7,34,12.4971
merge,500000,sorted_99_7,35,12.7987
merge,500000,sorted_99_7,36,12.4524
merge,500000,sorted_99_7,37,12.3104
merge,500000,sorted_99_7,38,12.8538
merge,500000,sorted_99_7,39,12.457
merge,500000,sorted_99_7,40,12.3365
merge,500000,sorted_99_7,41,12.443
merge,500000,sorted_99_7,42,12.3394
merge,500000,sorted_99_7,43,12.6807
merge,500000,sorted_99_7,44,12.3477
merge,500000,sorted_99_7,45,12.4498
merge,500000,sorted_99_7,46,12.4996
merge,500000,sorted_99_7,47,12.8651
merge,500000,sorted_99_7,48,12.5259
merge,500000,sorted_99_7,49,12.4101
merge,500000,sorted_99_7,50,12.9974
merge,500000,sorted_99_7,51,12.2811
merge,500000,sorted_99_7,52,12.7004
merge,500000,sorted_99_7,53,13.4042
merge,500000,sorted_99_7,54,12.4398
merge,500000,sorted_99_7,55,12.2689
merge,500000,sorted_99_7,56,12.3605
merge,500000,sorted_99_7,57,12.7293
merge,500000,sorted_99_7,58,12.2232
merge,500000,sorted_99_7,59,12.1209
merge,500000,sorted_99_7,60,12.1234
merge,500000,sorted_99_7,61,12.4057
merge,500000,sorted_99_7,62,13.7877
merge,500000,sorted_99_7,63,12.3677
merge,500000,sorted_99_7,64,12.332
merge,500000,sorted_99_7,65,12.0933
merge,500000,sorted_99_7,66,12.3133
merge,500000,sorted_99_7,67,12.1857
merge,500000,sorted_99_7,68,12.1828
merge,500000,sorted_99_7,69,12.0748
merge,500000,sorted_99_7,70,12.3616
merge,500000,sorted_99_7,71,13.5402
merge,500000,sorted_99_7,72,12.6001
merge,500000,sorted_99_7,73,12.2108
merge,500000,sorted_99_7,74,13.1368
merge,500000,sorted_99_7,75,12.0285
merge,500000,sorted_99_7,76,11.9388
merge,500000,sorted_99_7,77,12.7067
merge,500000,sorted_99_7,78,12.1028
merge,500000,sorted_99_7,79,11.9836
merge,500000,sorted_99_7,80,13.828
merge,500000,sorted_99_7,81,12.0881
merge,500000,sorted_99_7,82,12.0298
merge,500000,sorted_99_7,83,12.1805
merge,500000,sorted_99_7,84,12.0753
merge,500000,sorted_99_7,85,11.8907
merge,500000,sorted_99_7,86,12.2193
merge,500000,sorted_99_7,87,12.1605
merge,500000,sorted_99_7,88,12.1673
merge,500000,sorted_99_7,89,13.023
merge,500000,sorted_99_7,90,12.5484
merge,500000,sorted_99_7,91,12.0261
merge,500000,sorted_99_7,92,12.1512
merge,500000,sorted_99_7,93,11.9815
merge,500000,sorted_99_7,94,12.2013
merge,500000,sorted_99_7,95,12.0138
merge,500000,sorted_99_7,96,12.3703
merge,500000,sorted_99_7,97,11.9416
merge,500000,sorted_99_7,98,12.0131
merge,500000,sorted_99_7,99,12.3428
quick_med3,500000,sorted_99_7,0,88.2879
quick_med3,500000,sorted_99_7,1,148.343
quick_med3,500000,sorted_99_7,2,156.02
quick_med3,500000,sorted_99_7,3,221.862
quick_med3,500000,sorted_99_7,4,306.476
quick_med3,500000,sorted_99_7,5,89.1681
quick_med3,500000,sorted_99_7,6,152.894
quick_med3,500000,sorted_99_7,7,117.005
quick_med3,500000,sorted_99_7,8,133.117
quick_med3,500000,sorted_99_7,9,156.014
quick_med3,500000,sorted_99_7,10,873.079
quick_med3,500000,sorted_99_7,11,106.93
quick_med3,500000,sorted_99_7,12,264.81
quick_med3,500000,sorted_99_7,13,312.195
quick_med3,500000,sorted_99_7,14,149.326
quick_med3,500000,sorted_99_7,15,102.809
quick_med3,500000,sorted_99_7,16,104.844
quick_med3,500000,sorted_99_7,17,183.589
quick_med3,500000,sorted_99_7,18,108.526
quick_med3,500000,sorted_99_7,19,119.355
quick_med3,500000,sorted_99_7,20,114.013
quick_med3,500000,sorted_99_7,21,127.149
quick_med3,500000,sorted_99_7,22,164.386
quick_med3,500000,sorted_99_7,23,117.899
quick_med3,500000,sorted_99_7,24,363.684
quick_med3,500000,sorted_99_7,25,130.275
quick_med3,500000,sorted_99_7,26,183.711
quick_med3,500000,sorted_99_7,27,118.808
quick_med3,500000,sorted_99_7,28,151.605
quick_med3,500000,sorted_99_7,29,88.9027
quick_med3,500000,sorted_99_7,30,211.224
quick_med3,500000,sorted_99_7,31,252.645
quick_med3,500000,sorted_99_7,32,208.018
quick_med3,500000,sorted_99_7,33,270.412
quick_med3,500000,sorted_99_7,34,117.399
quick_med3,500000,sorted_99_7,35,325.933
quick_med3,500000,sorted_99_7,36,114.705
quick_med3,500000,sorted_99_7,37,146.21
quick_med3,500000,sorted_99_7,38,204.852
quick_med3,500000,sorted_99_7,39,106.605
quick_med3,500000,sorted_99_7,40,349.653
quick_med3,500000,sorted_99_7,41,154.388
quick_med3,500000,sorted_99_7,42,190.817
quick_med3,500000,sorted_99_7,43,663.367
quick_med3,500000,sorted_99_7,44,246.688
quick_med3,500000,sorted_99_7,45,174.128
quick_med3,500000,sorted_99_7,46,120.235
quick_med3,500000,sorted_99_7,47,274.568
quick_med3,500000,sorted_99_7,48,111.159
quick_med3,500000,sorted_99_7,49,93.2737
quick_med3,500000,sorted_99_7,50,99.5091
quick_med3,500000,sorted_99_7,51,261.806
quick_med3,500000,sorted_99_7,52,215.297
quick_med3,500000,sorted_99_7,53,152.869
quick_med3,500000,sorted_99_7,54,95.2512
quick_med3,500000,sorted_99_7,55,128.417
quick_med3,500000,sorted_99_7,56,136.2
quick_med3,500000,sorted_99_7,57,603.463
quick_med3,500000,sorted_99_7,58,83.1144
quick_med3,500000,sorted_99_7,59,118.226
quick_med3,500000,sorted_99_7,60,150.736
quick_med3,500000,sorted_99_7,61,97.0507
quick_med3,500000,sorted_99_7,62,316.716
quick_med3,500000,sorted_99_7,63,142.241
quick_med3,500000,sorted_99_7,64,117.894
quick_med3,500000,sorted_99_7,65,88.2105
quick_med3,500000,sorted_99_7,66,199.038
quick_med3,500000,sorted_99_7,67,116.422
quick_med3,500000,sorted_99_7,68,163.427
quick_med3,500000,sorted_99_7,69,329.969
quick_med3,500000,sorted_99_7,70,184.013
quick_med3,500000,sorted_99_7,71,190.085
quick_med3,500000,sorted_99_7,72,153.2
quick_med3,500000,sorted_99_7,73,131.323
quick_med3,500000,sorted_99_7,74,209.175
quick_med3,500000,sorted_99_7,75,86.9251
quick_med3,500000,sorted_99_7,76,112.403
quick_med3,500000,sorted_99_7,77,153.848
quick_med3,500000,sorted_99_7,78,292.553
quick_med3,500000,sorted_99_7,79,114.091
quick_med3,500000,sorted_99_7,80,152.611
quick_med3,500000,sorted_99_7,81,141.672
quick_med3,500000,sorted_99_7,82,92.3694
quick_med3,500000,sorted_99_7,83,894.487
quick_med3,500000,sorted_99_7,84,122.189
quick_med3,500000,sorted_99_7,85,262.719
quick_med3,500000,sorted_99_7,86,186.195
quick_med3,500000,sorted_99_7,87,167.045
quick_med3,500000,sorted_99_7,88,100.623
quick_med3,500000,sorted_99_7,89,92.8197
quick_med3,500000,sorted_99_7,90,107.654
quick_med3,500000,sorted_99_7,91,122.907
quick_med3,500000,sorted_99_7,92,144.133
quick_med3,500000,sorted_99_7,93,119.235
quick_med3,500000,sorted_99_7,94,94.7448
quick_med3,500000,sorted_99_7,95,97.5709
quick_med3,500000,sorted_99_7,96,1090.5
quick_med3,500000,sorted_99_7,97,367.387
quick_med3,500000,sorted_99_7,98,292.447
quick_med3,500000,sorted_99_7,99,137.305
intro,500000,sorted_99_7,0,47.2906
intro,500000,sorted_99_7,1,46.9631
intro,500000,sorted_99_7,2,46.9359
intro,500000,sorted_99_7,3,47.5601
intro,500000,sorted_99_7,4,45.8052
intro,500000,sorted_99_7,5,43.8856
intro,500000,sorted_99_7,6,43.8355
intro,500000,sorted_99_7,7,44.7221
intro,500000,sorted_99_7,8,45.2208
intro,500000,sorted_99_7,9,45.3204
intro,500000,sorted_99_7,10,47.4947
intro,500000,sorted_99_7,11,45.542
intro,500000,sorted_99_7,12,48.0323
intro,500000,sorted_99_7,13,46.0423
intro,500000,sorted_99_7,14,45.5939
intro,500000,sorted_99_7,15,44.5818
intro,500000,sorted_99_7,16,44.8697
intro,500000,sorted_99_7,17,46.4413
intro,500000,sorted_99_7,18,45.8367
intro,500000,sorted_99_7,19,45.4835
intro,500000,sorted_99_7,20,44.5023
intro,500000,sorted_99_7,21,44.9393
intro,500000,sorted_99_7,22,45.4193
intro,500000,sorted_99_7,23,44.7424
intro,500000,sorted_99_7,24,48.5916
intro,500000,sorted_99_7,25,44.2194
intro,500000,sorted_99_7,26,48.1492
intro,500000,sorted_99_7,27,44.9323
intro,500000,sorted_99_7,28,46.3001
intro,500000,sorted_99_7,29,45.2813
intro,500000,sorted_99_7,30,46.1489
intro,500000,sorted_99_7,31,48.2508
intro,500000,sorted_99_7,32,44.7867
intro,500000,sorted_99_7,33,46.2797
intro,500000,sorted_99_7,34,50.7397
intro,500000,sorted_99_7,35,49.5038
intro,500000,sorted_99_7,36,46.9588
intro,500000,sorted_99_7,37,48.2826
intro,500000,sorted_99_7,38,53.9654
intro,500000,sorted_99_7,39,45.7508
intro,500000,sorted_99_7,40,48.2323
intro,500000,sorted_99_7,41,45.8874
intro,500000,sorted_99_7,42,44.7658
intro,500000,sorted_99_7,43,48.1972
intro,500000,sorted_99_7,44,45.7786
intro,500000,sorted_99_7,45,48.5407
intro,500000,sorted_99_7,46,45.9802
intro,500000,sorted_99_7,47,48.2061
intro,500000,sorted_99_7,48,45.1567
intro,500000,sorted_99_7,49,45.3918
intro,500000,sorted_99_7,50,45.2341
intro,500000,sorted_99_7,51,48.7284
intro,500000,sorted_99_7,52,48.4088
intro,500000,sorted_99_7,53,45.9326
intro,500000,sorted_99_7,54,44.4109
intro,500000,sorted_99_7,55,45.9873
intro,500000,sorted_99_7,56,45.7489
intro,500000,sorted_99_7,57,49.1434
intro,500000,sorted_99_7,58,44.2576
intro,500000,sorted_99_7,59,45.0661
intro,500000,sorted_99_7,60,46.1935
intro,500000,sorted_99_7,61,44.4495
intro,500000,sorted_99_7,62,48.633
intro,500000,sorted_99_7,63,46.772
intro,500000,sorted_99_7,64,48.1935
intro,500000,sorted_99_7,65,44.9748
intro,500000,sorted_99_7,66,47.8511
intro,500000,sorted_99_7,67,44.9338
intro,500000,sorted_99_7,68,47.0848
intro,500000,sorted_99_7,69,48.8991
intro,500000,sorted_99_7,70,47.575
intro,500000,sorted_99_7,71,46.5531
intro,500000,sorted_99_7,72,46.5856
intro,500000,sorted_99_7,73,45.4739
intro,500000,sorted_99_7,74,46.7273
intro,500000,sorted_99_7,75,44.199
intro,500000,sorted_99_7,76,45.1822
intro,500000,sorted_99_7,77,45.4402
intro,500000,sorted_99_7,78,48.1974
intro,500000,sorted_99_7,79,45.6321
intro,500000,sorted_99_7,80,46.2777
intro,500000,sorted_99_7,81,46.3249
intro,500000,sorted_99_7,82,44.6485
intro,500000,sorted_99_7,83,51.25
intro,500000,sorted_99_7,84,45.5799
intro,500000,sorted_99_7,85,46.0591
intro,500000,sorted_99_7,86,46.937
intro,500000,sorted_99_7,87,46.4026
intro,500000,sorted_99_7,88,44.1669
intro,500000,sorted_99_7,89,44.9093
intro,500000,sorted_99_7,90,45.4107
intro,500000,sorted_99_7,91,46.0306
intro,500000,sorted_99_7,92,47.607
intro,500000,sorted_99_7,93,46.0269
intro,500000,sorted_99_7,94,46.0477
intro,500000,sorted_99_7,95,45.1578
intro,500000,sorted_99_7,96,49.8595
intro,500000,sorted_99_7,97,47.7926
intro,500000,sorted_99_7,98,45.9536
intro,500000,sorted_99_7,99,45.9885
merge,500000,reverse,0,12.1465
merge,500000,reverse,1,12.0099
merge,500000,reverse,2,12.2586
merge,500000,reverse,3,11.7937
merge,500000,reverse,4,11.7808
merge,500000,reverse,5,12.0847
merge,500000,reverse,6,12.0247
merge,500000,reverse,7,11.849
merge,500000,reverse,8,11.8545
merge,500000,reverse,9,11.6194
merge,500000,reverse,10,12.4809
merge,500000,reverse,11,11.7947
merge,500000,reverse,12,11.9267
merge,500000,reverse,13,11.7949
merge,500000,reverse,14,11.849
merge,500000,reverse,15,11.8497
merge,500000,reverse,16,11.7244
merge,500000,reverse,17,12.5671
merge,500000,reverse,18,13.2725
merge,500000,reverse,19,12.8099
merge,500000,reverse,20,14.1009
merge,500000,reverse,21,13.1849
merge,500000,reverse,22,12.9034
merge,500000,reverse,23,12.0161
merge,500000,reverse,24,12.1223
merge,500000,reverse,25,12.2546
merge,500000,reverse,26,12.6478
merge,500000,reverse,27,12.4334
merge,500000,reverse,28,12.0212
merge,500000,reverse,29,12.7038
merge,500000,reverse,30,12.0037
merge,500000,reverse,31,11.868
merge,500000,reverse,32,11.7874
merge,500000,reverse,33,12.3371
merge,500000,reverse,34,12.3075
merge,500000,reverse,35,11.9762
merge,500000,reverse,36,12.2419
merge,500000,reverse,37,12.2067
merge,500000,reverse,38,11.9612
merge,500000,reverse,39,12.4974
merge,500000,reverse,40,12.0222
merge,500000,reverse,41,12.0523
merge,500000,reverse,42,12.0198
merge,500000,reverse,43,11.7081
merge,500000,reverse,44,11.654
merge,500000,reverse,45,11.8818
merge,500000,reverse,46,11.9952
merge,500000,reverse,47,11.8035
merge,500000,reverse,48,11.7898
merge,500000,reverse,49,12.2062
merge,500000,reverse,50,12.0005
merge,500000,reverse,51,11.7446
merge,500000,reverse,52,11.9476
merge,500000,reverse,53,11.9961
merge,500000,reverse,54,11.8634
merge,500000,reverse,55,11.9335
merge,500000,reverse,56,11.8538
merge,500000,reverse,57,11.8754
merge,500000,reverse,58,12.258
merge,500000,reverse,59,12.0941
merge,500000,reverse,60,11.8871
merge,500000,reverse,61,12.1811
merge,500000,reverse,62,12.0538
merge,500000,reverse,63,11.8309
merge,500000,reverse,64,11.8826
merge,500000,reverse,65,11.6835
merge,500000,reverse,66,11.6464
merge,500000,reverse,67,12.9287
merge,500000,reverse,68,12.2275
merge,500000,reverse,69,12.4417
merge,500000,reverse,70,11.951
merge,500000,reverse,71,12.419
merge,500000,reverse,72,11.8598
merge,500000,reverse,73,11.9634
